(178,150,151),(161,186,187),(165,185,188),(166,186,188),(170,181,184),(169,180,183),(172,176,182),(169,174,179),(168,175,179),(167,173,178),(163,174,180),(163,173,179),(156,174,177),(156,173,177),(184,120,123),(224,55,56),
(175,147,147),(157,182,183),(161,182,184),(161,182,184),(165,180,183),(164,179,181),(165,175,180),(164,174,178),(162,174,178),(161,172,176),(156,171,175),(154,169,174),(150,170,173),(150,170,173),(182,118,120),(222,54,55),
(171,143,143),(153,178,178),(156,179,180),(157,179,181),(159,179,181),(158,178,180),(157,175,178),(157,175,178),(155,173,176),(153,171,174),(147,170,171),(147,168,170),(145,169,170),(145,169,170),(179,117,118),(221,53,53),
(165,138,138),(148,173,174),(152,175,176),(154,176,178),(156,177,179),(155,176,178),(154,174,177),(153,173,175),(151,171,174),(148,169,172),(145,169,170),(145,169,170),(144,169,170),(144,170,170),(178,117,118),(221,53,53),
(162,134,134),(144,169,169),(148,171,172),(151,173,175),(152,174,176),(151,174,175),(150,173,174),(149,171,173),(146,170,171),(145,170,171),(143,170,170),(143,170,170),(143,170,170),(144,171,171),(179,118,118),(221,54,54),
(161,133,134),(142,167,167),(147,168,170),(148,171,172),(149,171,173),(148,171,172),(147,170,171),(147,170,171),(145,170,171),(145,169,170),(143,170,170),(143,170,170),(144,170,170),(145,172,172),(179,120,120),(221,54,54),
(161,133,134),(142,167,167),(146,167,169),(147,168,170),(147,169,171),(147,169,171),(145,170,171),(145,170,171),(145,169,170),(144,169,170),(143,170,170),(143,170,170),(143,170,170),(145,172,172),(180,120,120),(221,54,54),
(160,132,133),(142,166,166),(145,167,169),(146,168,170),(147,169,171),(147,169,171),(145,170,171),(145,170,171),(144,169,170),(144,169,170),(143,170,170),(143,170,170),(143,170,170),(145,172,172),(180,120,120),(221,54,54),
(160,132,133),(141,166,166),(145,167,169),(146,168,170),(147,169,171),(147,170,171),(146,170,171),(146,170,171),(145,170,171),(144,169,170),(143,170,170),(144,171,171),(144,171,171),(145,172,172),(179,119,119),(221,54,54),
(160,132,133),(141,166,166),(145,167,169),(146,168,170),(147,170,171),(148,171,172),(147,171,172),(147,171,172),(145,170,171),(145,169,170),(144,170,170),(144,170,170),(144,170,170),(145,171,171),(179,118,118),(221,54,54),
(160,132,133),(140,165,165),(145,167,169),(146,168,170),(148,171,172),(148,171,172),(147,171,172),(147,171,172),(145,170,171),(144,169,170),(144,169,170),(144,168,169),(142,169,169),(144,170,170),(178,118,118),(221,53,53),
(159,131,132),(140,164,165),(144,167,169),(146,169,171),(148,171,172),(148,171,172),(146,170,171),(146,170,171),(145,169,170),(143,168,169),(143,168,168),(142,166,167),(140,167,167),(142,168,168),(177,116,116),(220,52,52),
(159,131,132),(140,164,165),(143,168,169),(145,169,170),(148,171,172),(148,170,171),(145,169,170),(143,168,169),(143,168,169),(141,166,166),(139,164,165),(138,162,163),(138,162,163),(138,163,163),(175,113,113),(219,51,51),
(158,130,131),(140,164,165),(143,168,169),(144,169,170),(147,170,171),(146,169,171),(144,169,170),(142,167,167),(140,165,166),(138,163,164),(136,161,161),(133,158,159),(133,158,159),(133,158,159),(170,109,109),(217,49,49),
(158,130,131),(139,163,164),(143,168,169),(144,169,170),(145,170,171),(145,170,171),(144,169,170),(141,166,166),(137,162,163),(135,160,161),(133,158,158),(130,155,156),(130,155,156),(130,155,156),(168,106,106),(216,48,48),
(158,130,131),(138,163,164),(142,167,168),(144,169,170),(145,170,171),(145,170,171),(144,169,170),(141,166,166),(137,162,163),(134,159,159),(130,156,157),(128,153,154),(127,152,153),(127,152,153),(166,105,105),(215,47,47),
(158,130,131),(138,163,164),(142,167,168),(144,169,170),(145,170,171),(145,170,171),(144,169,170),(141,166,166),(137,162,163),(134,159,159),(130,155,156),(127,152,152),(126,151,151),(125,150,151),(165,103,104),(215,46,47),
(158,130,131),(138,163,164),(142,167,168),(143,168,169),(145,169,170),(145,169,170),(143,168,169),(141,166,166),(137,162,163),(134,159,159),(130,155,156),(127,152,152),(125,150,151),(124,149,150),(164,103,103),(214,46,46),
(158,130,131),(139,163,164),(142,167,167),(143,168,169),(144,169,170),(144,169,170),(143,168,169),(141,166,166),(137,162,163),(134,159,159),(129,155,156),(127,152,152),(124,149,150),(123,148,149),(164,102,103),(214,46,46),
(158,130,131),(140,164,165),(142,167,167),(143,168,169),(144,169,170),(144,169,170),(143,168,169),(141,166,166),(137,162,163),(134,159,159),(129,154,155),(126,151,151),(123,148,149),(122,147,148),(163,101,102),(214,46,46),
(158,130,131),(139,163,164),(141,166,166),(142,167,168),(143,168,169),(143,168,169),(143,168,169),(141,166,166),(137,162,163),(134,159,159),(129,154,155),(127,152,152),(123,148,149),(122,147,148),(163,101,102),(214,46,46),
(157,130,130),(137,162,163),(139,163,164),(140,165,165),(141,166,166),(142,167,168),(143,168,169),(141,166,166),(138,163,164),(135,160,160),(132,157,157),(129,154,155),(125,150,151),(124,149,149),(164,103,103),(215,46,47),
(156,128,128),(135,160,161),(137,162,163),(139,163,164),(140,165,165),(141,166,166),(143,168,169),(141,166,166),(141,165,166),(138,163,164),(136,161,161),(132,157,158),(130,155,155),(128,153,153),(166,105,105),(215,47,47),
(153,125,126),(133,158,158),(135,160,161),(137,162,163),(140,164,165),(141,166,166),(143,168,169),(143,168,168),(143,168,168),(142,167,168),(139,164,165),(136,161,162),(134,159,160),(132,157,157),(168,106,107),(216,47,48),
(152,124,124),(130,155,156),(134,159,159),(136,161,162),(139,163,164),(142,167,167),(144,169,170),(144,169,170),(144,169,170),(144,169,170),(141,166,166),(139,163,164),(136,161,162),(134,159,159),(169,107,108),(216,47,47),
(149,121,122),(128,153,154),(131,156,157),(134,159,159),(137,162,163),(141,166,166),(143,168,169),(144,169,170),(145,170,171),(144,169,170),(141,166,166),(139,163,164),(136,161,162),(135,160,160),(169,107,108),(215,47,47),
(149,121,121),(127,152,152),(128,154,155),(132,157,157),(135,160,161),(138,163,164),(141,166,166),(143,168,169),(144,169,169),(143,168,168),(139,164,165),(137,162,162),(135,160,161),(134,159,159),(168,107,108),(215,47,47),
(151,122,123),(127,152,152),(128,152,153),(129,154,155),(133,157,158),(135,159,160),(137,160,161),(138,162,163),(138,162,163),(137,161,162),(134,158,159),(132,156,157),(133,156,157),(132,156,157),(169,107,107),(216,47,47),
(153,124,125),(128,151,153),(128,151,152),(127,150,152),(127,149,151),(126,148,150),(124,147,148),(123,146,147),(124,147,148),(123,146,147),(123,146,147),(124,146,148),(127,149,151),(130,152,154),(169,105,107),(216,47,47),
(155,125,126),(130,153,154),(126,149,149),(121,143,144),(113,136,136),(103,125,126),(96,120,120),(94,116,117),(95,118,118),(98,121,121),(103,126,126),(108,131,131),(116,138,139),(122,145,145),(166,103,103),(215,46,46),
(156,127,126),(131,154,153),(125,147,146),(111,134,133),(94,117,116),(74,96,96),(61,83,82),(55,78,77),(58,81,80),(65,88,87),(76,99,98),(87,110,109),(99,122,121),(111,134,133),(160,96,96),(213,44,44),
(157,128,127),(132,155,154),(124,147,146),(106,129,128),(83,106,105),(57,80,79),(38,61,60),(30,53,52),(34,57,56),(44,67,66),(58,81,80),(73,96,95),(88,111,111),(102,125,124),(155,91,91),(211,42,42),
(156,128,127),(133,156,155),(126,149,148),(112,135,134),(90,113,112),(67,90,89),(48,71,71),(41,64,63),(44,67,66),(53,76,75),(66,89,88),(80,103,102),(93,116,116),(105,128,127),(156,92,92),(211,42,42),
(156,126,126),(134,156,155),(130,152,151),(124,146,145),(112,134,133),(99,121,120),(86,108,108),(81,102,102),(82,104,103),(88,110,110),(96,117,117),(105,126,126),(113,135,134),(119,140,140),(162,98,98),(214,45,45),
(156,125,125),(134,154,154),(133,154,154),(133,153,153),(130,152,151),(127,148,147),(122,143,143),(120,140,140),(120,140,140),(121,142,142),(125,145,145),(129,149,149),(131,152,152),(132,153,152),(168,105,105),(216,47,47),
(154,123,123),(132,153,153),(134,154,154),(136,156,156),(137,158,158),(138,159,158),(138,158,158),(137,157,157),(136,157,157),(135,156,156),(137,158,158),(139,160,160),(139,160,160),(137,158,158),(172,108,107),(218,49,48),
(191,77,77),(178,96,96),(179,97,97),(181,99,99),(181,100,99),(182,100,100),(182,100,100),(182,100,100),(181,100,99),(181,99,99),(182,100,100),(182,100,100),(182,100,100),(181,99,99),(203,67,67),(217,48,48),
(209,56,56),(209,57,57),(209,57,57),(210,58,58),(210,58,58),(210,58,58),(210,58,58),(210,58,58),(210,58,58),(210,58,58),(210,58,58),(210,58,58),(210,57,57),(209,56,56),(208,56,56),(184,86,86),
